pincode,state_id,area_code,area_name,region,is_edl,ecom_zone,apex_service,apex_tat,apex_zone,surface_service,surface_tat,surface_zone,dp_service,dp_tat,dp_zone
721606,36,HDA,HALDIA,EAST,0,B,both,48,ES,both,120,E2,both,48,B
721607,36,HDA,HALDIA,EAST,0,B,both,48,ES,both,120,E2,both,48,B
721625,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721626,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,,,
721627,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721628,36,TAM,TAMLUK,EAST,1,B,none,96,ES,none,168,E2,both,48,B
721629,36,PSK,PASKURA,EAST,1,C,none,72,ES,none,144,E2,both,48,C
721630,36,CCU,"EJR SERVICE CENTRE",EAST,1,A,none,96,ES,none,192,E2,,,
721631,36,CAI,CONTAI,EAST,1,B,none,120,ES,none,192,E2,,,
721632,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721633,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721634,36,PSK,PASKURA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
721635,36,HDA,HALDIA,EAST,0,B,both,48,ES,none,120,E2,both,48,B
721636,36,TAM,TAMLUK,EAST,1,B,none,96,ES,none,168,E2,both,48,B
721638,36,CCU,"EJR SERVICE CENTRE",EAST,1,A,none,96,ES,none,192,E2,,,
721641,36,PSK,PASKURA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
721642,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721643,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721644,36,PSK,PASKURA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
721645,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721646,36,CAI,CONTAI,EAST,1,B,none,96,ES,none,168,E2,both,48,B
721647,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721648,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721649,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721650,36,CAI,CONTAI,EAST,1,B,none,120,ES,none,192,E2,,,
721651,36,PSK,PASKURA,EAST,1,C,none,120,ES,none,192,E2,,,
721652,36,TAM,TAMLUK,EAST,1,B,none,96,ES,none,168,E2,both,48,B
721653,36,PSK,PASKURA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
721654,36,TAM,TAMLUK,EAST,1,B,none,96,ES,none,168,E2,both,48,B
721655,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,,,
721656,36,TAM,TAMLUK,EAST,1,B,none,96,ES,none,168,E2,,,
721657,36,HDA,HALDIA,EAST,0,B,both,48,ES,none,120,E2,both,48,B
721658,36,TAM,TAMLUK,EAST,1,B,none,96,ES,none,168,E2,,,
721659,36,TAM,TAMLUK,EAST,1,B,none,96,ES,none,168,E2,,,
721663,36,HDA,HALDIA,EAST,1,B,none,72,ES,none,144,E2,,,
721664,36,TAM,TAMLUK,EAST,1,B,none,120,ES,none,192,E2,both,48,B
721666,36,CCU,"EJR SERVICE CENTRE",EAST,1,A,none,96,ES,none,192,E2,,,
721667,36,CCU,"EJR SERVICE CENTRE",EAST,1,A,none,96,ES,none,192,E2,,,
721668,36,CCU,"EJR SERVICE CENTRE",EAST,1,A,none,96,ES,none,192,E2,,,
721669,36,CCU,"EJR SERVICE CENTRE",EAST,1,A,none,72,ES,none,168,E2,,,
721670,36,CCU,"EJR SERVICE CENTRE",EAST,1,A,none,72,ES,none,168,E2,,,
722101,36,BNQ,BANKURA,EAST,0,B,both,48,ES,none,192,E2,both,48,B
722102,36,BNQ,BANKURA,EAST,0,B,both,48,ES,none,192,E2,both,48,B
722107,36,BNQ,BANKURA,EAST,1,B,none,120,ES,none,192,E2,both,48,B
722110,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722111,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722112,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722121,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722122,36,BIS,BISHNUPUR,EAST,0,C,both,48,ES,none,168,E2,both,48,C
722132,36,BNQ,BANKURA,EAST,1,B,none,96,ES,none,168,E2,both,48,B
722133,36,BNQ,BANKURA,EAST,1,B,none,120,ES,none,192,E2,both,48,B
722134,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,,,
722135,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722136,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722137,36,BNQ,BANKURA,EAST,1,B,none,144,ES,none,216,E2,both,48,B
722138,36,BIS,BISHNUPUR,EAST,1,C,none,96,ES,none,168,E2,both,48,C
722139,36,BNQ,BANKURA,EAST,1,B,none,144,ES,none,216,E2,both,48,B
722140,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722141,36,ARG,ARAMBAGH,EAST,1,C,none,120,ES,none,192,E2,,,
722142,36,BNQ,BANKURA,EAST,1,B,none,144,ES,none,216,E2,,,
722143,36,BNQ,BANKURA,EAST,1,B,none,72,ES,none,144,E2,,,
722144,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722145,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722146,36,BNQ,BANKURA,EAST,1,B,none,120,ES,none,192,E2,both,48,B
722147,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722148,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722149,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722150,36,SBE,SARBERA,EAST,1,B,none,144,ES,none,216,E2,,,
722151,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722152,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722153,36,ASO,"ASANSOL BDEL",EAST,1,B,none,96,ES,none,168,E2,,,
722154,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722155,36,BNQ,BANKURA,EAST,0,B,inbound,120,ES,inbound,192,E2,both,48,B
722156,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722157,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722158,36,RHN,RAGHUNATHPUR,EAST,1,C,none,96,ES,none,216,E2,both,48,C
722160,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722161,36,ARG,ARAMBAGH,EAST,1,C,none,120,ES,none,192,E2,,,
722162,36,JRM,JHARGRAM,EAST,1,B,none,120,ES,none,192,E2,both,48,B
722163,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722164,36,BIS,BISHNUPUR,EAST,1,C,none,144,ES,none,216,E2,both,48,C
722165,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722166,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
722168,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
722169,36,BNQ,BANKURA,EAST,1,B,none,96,ES,none,168,E2,both,48,B
722170,36,BNQ,BANKURA,EAST,1,B,none,120,ES,none,192,E2,both,48,B
722171,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722172,36,BNQ,BANKURA,EAST,1,B,none,96,ES,none,168,E2,both,48,B
722173,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722174,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722175,36,BNQ,BANKURA,EAST,1,B,none,120,ES,none,192,E2,both,48,B
722176,36,BNQ,BANKURA,EAST,1,B,none,96,ES,none,168,E2,both,48,B
722177,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
722178,36,BNQ,BANKURA,EAST,1,B,none,96,ES,none,168,E2,both,48,B
722179,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722180,36,BNQ,BANKURA,EAST,1,B,none,96,ES,none,168,E2,both,48,B
722181,36,BNQ,BANKURA,EAST,1,B,none,96,ES,none,168,E2,both,48,B
722182,36,BNQ,BANKURA,EAST,1,B,none,120,ES,none,192,E2,both,48,B
722183,36,BNQ,BANKURA,EAST,1,B,none,120,ES,none,192,E2,both,48,B
722201,36,ARG,ARAMBAGH,EAST,1,C,none,120,ES,none,192,E2,,,
722202,36,BNQ,BANKURA,EAST,0,B,both,48,ES,none,168,E2,,,
722203,36,BNQ,BANKURA,EAST,0,B,both,48,ES,none,192,E2,both,48,B
722204,36,BNQ,BANKURA,EAST,1,B,none,144,ES,none,216,E2,both,48,B
722205,36,BRW,"BURDWAN BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
722206,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
722207,36,BIS,BISHNUPUR,EAST,1,C,none,96,ES,none,168,E2,both,48,C
722208,36,BNQ,BANKURA,EAST,1,B,none,120,ES,none,192,E2,both,48,B
722209,36,BIS,BISHNUPUR,EAST,1,C,none,120,ES,none,192,E2,both,48,C
723101,36,PRL,PURULIA,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723102,36,PRL,PURULIA,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723103,36,PRL,PURULIA,EAST,1,C,none,144,ES,none,264,E2,both,48,C
723104,36,PRL,PURULIA,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723121,36,RHN,RAGHUNATHPUR,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723126,36,RHN,RAGHUNATHPUR,EAST,1,C,none,144,ES,none,264,E2,both,48,C
723127,36,PRL,PURULIA,EAST,1,C,none,144,ES,none,264,E2,both,48,C
723129,36,KTZ,KHATRA,EAST,1,C,none,96,ES,none,168,E2,both,48,C
723130,36,PRL,PURULIA,EAST,1,C,none,144,ES,none,264,E2,both,48,C
723131,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
723132,36,RHN,RAGHUNATHPUR,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723133,36,RHN,RAGHUNATHPUR,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723142,36,RHN,RAGHUNATHPUR,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723143,36,PRL,PURULIA,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723145,36,RHN,RAGHUNATHPUR,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723146,36,RHN,RAGHUNATHPUR,EAST,1,C,none,144,ES,none,264,E2,both,48,C
723147,36,PRL,PURULIA,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723148,36,PRL,PURULIA,EAST,1,C,none,96,ES,none,216,E2,both,48,C
723149,36,PRL,PURULIA,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723151,36,KTZ,KHATRA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
723152,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
723153,36,PRL,PURULIA,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723154,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
723155,36,RHN,RAGHUNATHPUR,EAST,1,C,none,96,ES,none,216,E2,both,48,C
723156,36,RHN,RAGHUNATHPUR,EAST,1,C,none,144,ES,none,264,E2,both,48,C
723157,36,ASO,"ASANSOL BDEL",EAST,1,B,none,96,ES,none,168,E2,,,
723158,36,RHN,RAGHUNATHPUR,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723160,36,ASO,"ASANSOL BDEL",EAST,1,B,none,96,ES,none,168,E2,,,
723162,36,RHN,RAGHUNATHPUR,EAST,1,C,none,96,ES,none,216,E2,both,48,C
723163,36,ASO,"ASANSOL BDEL",EAST,1,B,none,144,ES,none,216,E2,,,
723164,36,ASO,"ASANSOL BDEL",EAST,1,B,none,96,ES,none,168,E2,,,
723168,36,RHN,RAGHUNATHPUR,EAST,1,C,none,96,ES,none,216,E2,both,48,C
723201,36,PRL,PURULIA,EAST,1,C,none,120,ES,none,240,E2,both,48,C
723202,36,ASO,"ASANSOL BDEL",EAST,1,B,none,144,ES,none,216,E2,,,
723212,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
723213,36,ASO,"ASANSOL BDEL",EAST,1,B,none,144,ES,none,216,E2,,,
723214,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
723215,36,ASO,"ASANSOL BDEL",EAST,1,B,none,144,ES,none,216,E2,,,
723216,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
723401,36,ASO,"ASANSOL BDEL",EAST,1,B,none,96,ES,none,168,E2,,,
723422,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
727120,25,IKO,KOHIMA,EAST,0,B,inbound,48,NE,inbound,216,O2,both,48,B
731101,36,SIU,SIURI,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731102,36,SIU,SIURI,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731103,36,SIU,SIURI,EAST,0,C,inbound,120,ES,inbound,192,E2,both,48,C
731104,36,SIU,SIURI,EAST,1,C,none,96,ES,none,168,E2,both,48,C
731121,36,SIU,SIURI,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731122,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731123,36,SIU,SIURI,EAST,1,C,none,96,ES,none,168,E2,both,48,C
731124,36,SIU,SIURI,EAST,1,C,none,96,ES,none,168,E2,,,
731125,36,SIU,SIURI,EAST,1,C,none,96,ES,none,168,E2,,,
731126,36,SIU,SIURI,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731127,36,SIU,SIURI,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731128,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731129,36,SIU,SIURI,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731130,36,SIU,SIURI,EAST,1,C,none,96,ES,none,168,E2,both,48,C
731131,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731132,36,SIU,SIURI,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731139,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731147,36,ASO,"ASANSOL BDEL",EAST,1,B,none,96,ES,none,168,E2,,,
731201,36,STN,SANTINIKETAN,EAST,1,B,none,144,ES,none,216,E2,both,48,B
731202,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731203,36,ASO,"ASANSOL BDEL",EAST,1,B,none,144,ES,none,216,E2,,,
731204,36,STN,SANTINIKETAN,EAST,0,B,both,48,ES,none,192,E2,both,48,B
731213,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731214,36,SIU,SIURI,EAST,1,C,none,120,ES,none,192,E2,,,
731215,36,KWT,KATWA,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731216,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731217,36,ASO,"ASANSOL BDEL",EAST,1,B,none,96,ES,none,168,E2,,,
731218,36,RPX,RAMPURHAT,EAST,1,C,none,96,ES,none,168,E2,,,
731219,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731220,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731221,36,RGU,RAGHUNATHGANJ,EAST,1,C,none,144,ES,none,264,E2,,,
731222,36,RGU,RAGHUNATHGANJ,EAST,1,C,none,144,ES,none,264,E2,,,
731223,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731224,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731233,36,RPX,RAMPURHAT,EAST,0,C,inbound,120,ES,inbound,192,E2,both,48,C
731234,36,SIU,SIURI,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731235,36,STN,SANTINIKETAN,EAST,0,B,both,48,ES,none,192,E2,both,48,B
731236,36,STN,SANTINIKETAN,EAST,0,B,both,48,ES,none,192,E2,both,48,B
731237,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731238,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731239,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731240,36,STN,SANTINIKETAN,EAST,1,B,none,144,ES,none,216,E2,both,48,B
731241,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731242,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731243,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731244,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731245,36,RPX,RAMPURHAT,EAST,1,C,none,120,ES,none,192,E2,both,48,C
731246,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731247,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731251,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731253,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731254,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731255,36,ASO,"ASANSOL BDEL",EAST,1,B,none,120,ES,none,192,E2,,,
731301,36,STN,SANTINIKETAN,EAST,1,B,none,144,ES,none,216,E2,both,48,B
731302,36,STN,SANTINIKETAN,EAST,1,B,none,96,ES,none,168,E2,both,48,B
731303,36,STN,SANTINIKETAN,EAST,1,B,none,144,ES,none,216,E2,both,48,B
731304,36,STN,SANTINIKETAN,EAST,1,B,none,144,ES,none,216,E2,both,48,B
732101,36,XMA,"MALDA COD CENTRE",EAST,0,B,both,48,ES,both,192,E2,both,48,B
732102,36,XMW,"MALDA OFFICE",EAST,0,C,both,48,ES,both,168,E2,both,48,C
732103,36,XMA,"MALDA COD CENTRE",EAST,0,B,both,48,ES,both,192,E2,both,48,B
732121,36,XMW,"MALDA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,48,C
732122,36,XMW,"MALDA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,48,C
732123,36,CCL,"CHANCHAL OFFICE",EAST,1,C,none,48,ES,none,192,E2,both,72,C
732124,36,GZL,GAZOLE,EAST,1,C,none,144,ES,none,288,E2,both,72,C
732125,36,CCL,"CHANCHAL OFFICE",EAST,1,C,none,144,ES,none,288,E2,both,72,C
732126,36,CCL,"CHANCHAL OFFICE",EAST,1,C,none,144,ES,none,288,E2,both,72,C
732127,36,FKK,FARAKKA,EAST,1,C,none,144,ES,none,288,E2,both,72,C
732128,36,XMW,"MALDA OFFICE",EAST,1,C,none,120,ES,none,240,E2,both,48,C
732138,36,GZL,GAZOLE,EAST,1,C,none,144,ES,none,288,E2,both,72,C
732139,36,CCL,"CHANCHAL OFFICE",EAST,1,C,none,144,ES,none,288,E2,both,72,C
732140,36,CCL,"CHANCHAL OFFICE",EAST,1,C,none,144,ES,none,288,E2,both,72,C
732141,36,XMW,"MALDA OFFICE",EAST,1,C,none,120,ES,none,240,E2,both,48,C
732142,36,XMW,"MALDA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,48,C
732143,36,XMW,"MALDA OFFICE",EAST,1,C,none,48,ES,none,168,E2,both,48,C
732144,36,XMW,"MALDA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,48,C
732146,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
732147,36,GZL,GAZOLE,EAST,1,C,none,96,ES,none,240,E2,both,72,C
732149,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,120,ES,none,264,E2,,,
732150,36,CCL,"CHANCHAL OFFICE",EAST,1,C,none,48,ES,none,192,E2,both,72,C
732151,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
732152,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,120,ES,none,264,E2,,,
732154,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
732155,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,120,ES,none,264,E2,,,
732156,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
732157,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
732158,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
732161,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
732163,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,120,ES,none,264,E2,,,
732201,36,XMW,"MALDA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,48,C
732202,36,XMW,"MALDA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,48,C
732203,36,XMW,"MALDA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,48,C
732204,36,GZL,GAZOLE,EAST,1,C,none,48,ES,none,192,E2,both,72,C
732205,36,CCL,"CHANCHAL OFFICE",EAST,1,C,none,144,ES,none,288,E2,both,72,C
732206,36,XMW,"MALDA OFFICE",EAST,1,C,none,120,ES,none,240,E2,both,48,C
732207,36,XMW,"MALDA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,48,C
732208,36,XMW,"MALDA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,48,C
732209,36,XMW,"MALDA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,48,C
732210,36,FKK,FARAKKA,EAST,1,C,none,144,ES,none,288,E2,both,72,C
732211,36,XMW,"MALDA OFFICE",EAST,1,C,none,48,ES,none,168,E2,both,48,C
732212,36,XMW,"MALDA OFFICE",EAST,1,C,none,120,ES,none,240,E2,both,48,C
732213,36,GZL,GAZOLE,EAST,1,C,none,96,ES,none,240,E2,both,72,C
732214,36,GZL,GAZOLE,EAST,1,C,none,96,ES,none,240,E2,both,72,C
732215,36,FKK,FARAKKA,EAST,1,C,none,144,ES,none,288,E2,both,72,C
732216,36,XMW,"MALDA OFFICE",EAST,1,C,none,48,ES,none,168,E2,both,48,C
733101,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,96,ES,none,240,E2,both,72,C
733102,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,96,ES,none,240,E2,both,72,C
733103,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,96,ES,none,240,E2,both,72,C
733120,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
733121,36,GRM,GANGARAMPUR,EAST,1,C,none,96,ES,none,240,E2,both,72,C
733123,36,RGA,"RAIGANJ OFFICE",EAST,1,C,none,168,ES,none,264,E2,both,72,C
733124,36,GRM,GANGARAMPUR,EAST,1,C,none,96,ES,none,240,E2,both,72,C
733125,36,GRM,GANGARAMPUR,EAST,1,C,none,96,ES,none,240,E2,both,72,C
733126,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,120,ES,none,264,E2,both,72,C
733127,36,GRM,GANGARAMPUR,EAST,1,C,none,120,ES,none,264,E2,both,72,C
733128,36,CCL,"CHANCHAL OFFICE",EAST,0,C,inbound,96,ES,inbound,240,E2,both,72,C
733129,36,RGA,"RAIGANJ OFFICE",EAST,1,C,none,168,ES,none,264,E2,both,72,C
733130,36,RGA,"RAIGANJ OFFICE",EAST,0,C,inbound,192,ES,inbound,288,E2,both,72,C
733131,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,72,ES,none,216,E2,both,72,C
733132,36,GRM,GANGARAMPUR,EAST,1,C,none,96,ES,none,240,E2,both,72,C
733133,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,120,ES,none,264,E2,both,72,C
733134,36,RGA,"RAIGANJ OFFICE",EAST,1,C,none,192,ES,none,288,E2,both,72,C
733135,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,120,ES,none,264,E2,,,
733140,36,GRM,GANGARAMPUR,EAST,0,C,inbound,96,ES,inbound,240,E2,both,72,C
733141,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,96,ES,none,240,E2,both,72,C
733142,36,GRM,GANGARAMPUR,EAST,1,C,none,72,ES,none,216,E2,both,72,C
733143,36,RGA,"RAIGANJ OFFICE",EAST,1,C,none,168,ES,none,264,E2,both,72,C
733144,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,120,ES,none,264,E2,,,
733145,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,120,ES,none,264,E2,both,72,C
733146,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
733147,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
733148,36,SIL,SILIGURI,EAST,1,A,none,144,ES,none,288,E2,,,
733149,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,120,ES,none,264,E2,,,
733151,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,144,ES,none,288,E2,both,72,C
733153,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,120,ES,none,264,E2,both,72,C
733154,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,120,ES,none,264,E2,,,
733155,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,144,ES,none,288,E2,both,72,C
733156,36,RGA,"RAIGANJ OFFICE",EAST,1,C,none,144,ES,none,240,E2,both,72,C
733157,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,120,ES,none,264,E2,,,
733158,36,BLU,"BALURGHAT ULTRA FRUGAL",EAST,1,C,none,120,ES,none,264,E2,both,72,C
733201,36,DKO,"DALKHOLA OFFICE",EAST,0,C,both,72,ES,none,264,E2,both,72,C
733202,36,CRA,CHOPRA,EAST,0,B,both,72,ES,both,168,E2,both,72,B
733207,36,CRA,CHOPRA,EAST,1,B,none,120,ES,none,216,E2,both,72,B
733208,36,DKO,"DALKHOLA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,72,C
733209,36,DKO,"DALKHOLA OFFICE",EAST,0,C,inbound,120,ES,inbound,240,E2,both,72,C
733210,36,DKO,"DALKHOLA OFFICE",EAST,0,C,inbound,144,ES,inbound,264,E2,both,72,C
733211,36,SIL,SILIGURI,EAST,1,A,none,120,ES,none,264,E2,,,
733212,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
733213,36,XMA,"MALDA COD CENTRE",EAST,1,B,none,96,ES,none,240,E2,,,
733214,36,CRA,CHOPRA,EAST,1,B,none,120,ES,none,216,E2,both,72,B
733215,36,DKO,"DALKHOLA OFFICE",EAST,1,C,none,144,ES,none,264,E2,both,72,C
733216,36,CRA,CHOPRA,EAST,1,B,none,120,ES,none,216,E2,both,72,B
733246,36,SIL,SILIGURI,EAST,1,A,none,144,ES,none,288,E2,,,
